GeNeG_resource,other_GeNeG_resource_w_alias_len,Matching node,Matched_label
http://geneg.net/resource/Ferhat_Unvar,"[('http://geneg.net/resource/Ferhat_Ünvar', 1)]",http://geneg.net/resource/Ferhat_Ünvar,Ferhat_Ünvar
http://geneg.net/resource/Jair_Bolsonaros,"[('http://geneg.net/resource/Bolsonaro_Jair', 1)]",http://geneg.net/resource/Bolsonaro_Jair,Bolsonaro_Jair
http://geneg.net/resource/Akif_Pirincci,"[('http://geneg.net/resource/Akif-Pirincci', 2)]",http://geneg.net/resource/Akif-Pirincci,Akif-Pirincci
http://geneg.net/resource/Spö-Vorsitzenden,"[('http://geneg.net/resource/SPD-Vorsitzenden', 2)]",http://geneg.net/resource/SPD-Vorsitzenden,SPD-Vorsitzenden
http://geneg.net/resource/Grünen-Fraktionschef,"[('http://geneg.net/resource/Grünen-Fraktionschefin', 1)]",http://geneg.net/resource/Grünen-Fraktionschefin,Grünen-Fraktionschefin
http://geneg.net/resource/Griechenland-Türkei,"[('http://geneg.net/resource/Türkei_Griechenland', 1)]",http://geneg.net/resource/Türkei_Griechenland,Türkei_Griechenland
http://geneg.net/resource/Christiane_heimann,"[('http://geneg.net/resource/Christiane_Heimann', 1)]",http://geneg.net/resource/Christiane_Heimann,Christiane_Heimann
http://geneg.net/resource/Kuba-Amerikaner,"[('http://geneg.net/resource/Kuba-Amerikaners', 1)]",http://geneg.net/resource/Kuba-Amerikaners,Kuba-Amerikaners
http://geneg.net/resource/Epochtimes,"[('http://geneg.net/resource/Epoch_Times', 1)]",http://geneg.net/resource/Epoch_Times,Epoch_Times
http://geneg.net/resource/Un-Migrationspakt,"[('http://geneg.net/resource/Uno-Migrationspakt', 1)]",http://geneg.net/resource/Uno-Migrationspakt,Uno-Migrationspakt
http://geneg.net/resource/Hartz-Iv-Urteil,"[('http://geneg.net/resource/Hartz-Iv-Urteils', 1)]",http://geneg.net/resource/Hartz-Iv-Urteils,Hartz-Iv-Urteils
http://geneg.net/resource/Und_Politik,"[('http://geneg.net/resource/Politik_Und', 1)]",http://geneg.net/resource/Politik_Und,Politik_Und
http://geneg.net/resource/Europäische_Allianz_Der_Völker_Und_Nationen,"[('http://geneg.net/resource/Europäischen_Allianz_Der_Völker_Und_Nationen', 1)]",http://geneg.net/resource/Europäischen_Allianz_Der_Völker_Und_Nationen,Europäischen_Allianz_Der_Völker_Und_Nationen
http://geneg.net/resource/Stunden_Der_Entscheidung-Angela_Merkel_Und_Die_Flüchtlinge,"[('http://geneg.net/resource/Stunden_Der_Entscheidung_Angela_Merkel_Und_Die_Flüchtlinge', 1)]",http://geneg.net/resource/Stunden_Der_Entscheidung_Angela_Merkel_Und_Die_Flüchtlinge,Stunden_Der_Entscheidung_Angela_Merkel_Und_Die_Flüchtlinge
http://geneg.net/resource/Malca_Goldstein-Wolfs,"[('http://geneg.net/resource/Malca_Goldstein-Wolf', 1)]",http://geneg.net/resource/Malca_Goldstein-Wolf,Malca_Goldstein-Wolf
http://geneg.net/resource/Afd-Wähler,"[('http://geneg.net/resource/Afd-Wählern', 1)]",http://geneg.net/resource/Afd-Wählern,Afd-Wählern
http://geneg.net/resource/Nato-Kampfjet,"[('http://geneg.net/resource/Nato-Kampfjets', 1)]",http://geneg.net/resource/Nato-Kampfjets,Nato-Kampfjets
http://geneg.net/resource/DGB-Bürokratien,"[('http://geneg.net/resource/DGB-Bürokratie', 1)]",http://geneg.net/resource/DGB-Bürokratie,DGB-Bürokratie
http://geneg.net/resource/Us-Krieges,"[('http://geneg.net/resource/Us-Kriege', 1)]",http://geneg.net/resource/Us-Kriege,Us-Kriege
http://geneg.net/resource/Mitttelmeerroute,"[('http://geneg.net/resource/Mittelmeerroute', 2)]",http://geneg.net/resource/Mittelmeerroute,Mittelmeerroute
http://geneg.net/resource/Schnattalenas,"[('http://geneg.net/resource/Schnattalena', 1)]",http://geneg.net/resource/Schnattalena,Schnattalena
http://geneg.net/resource/Fpö-Fraktionsvorsitzender,"[('http://geneg.net/resource/FDP-Fraktionsvorsitzende', 1)]",http://geneg.net/resource/FDP-Fraktionsvorsitzende,FDP-Fraktionsvorsitzende
http://geneg.net/resource/Alexandra_Ocasio-Cortez,"[('http://geneg.net/resource/Alexandria_Ocasio_Cortez', 1)]",http://geneg.net/resource/Alexandria_Ocasio_Cortez,Alexandria_Ocasio_Cortez
http://geneg.net/resource/Briefing_for_Brexit,"[('http://geneg.net/resource/Briefings_for_Brexit', 1)]",http://geneg.net/resource/Briefings_for_Brexit,Briefings_for_Brexit
http://geneg.net/resource/Us-Verbündete,"[('http://geneg.net/resource/Us-Verbündeten', 1)]",http://geneg.net/resource/Us-Verbündeten,Us-Verbündeten
http://geneg.net/resource/Bürgerinnenkriegs,"[('http://geneg.net/resource/Bürgerinnenkrieges', 1)]",http://geneg.net/resource/Bürgerinnenkrieges,Bürgerinnenkrieges
http://geneg.net/resource/Hannelore_Crolly,"[('http://geneg.net/resource/Crolly-Hannelore', 1)]",http://geneg.net/resource/Crolly-Hannelore,Crolly-Hannelore
http://geneg.net/resource/Unions-Spitzenkandidat,"[('http://geneg.net/resource/Unions-Spitzenkandidaten', 1)]",http://geneg.net/resource/Unions-Spitzenkandidaten,Unions-Spitzenkandidaten
http://geneg.net/resource/FDP-Vizevorsitzende,"[('http://geneg.net/resource/FDP-Vizevorsitzender', 1)]",http://geneg.net/resource/FDP-Vizevorsitzender,FDP-Vizevorsitzender
http://geneg.net/resource/Us-Mainstreammedien,"[('http://geneg.net/resource/Us-Mainstream-Medien', 1)]",http://geneg.net/resource/Us-Mainstream-Medien,Us-Mainstream-Medien
http://geneg.net/resource/Is-Angehörige,"[('http://geneg.net/resource/Is-Angehörigen', 1)]",http://geneg.net/resource/Is-Angehörigen,Is-Angehörigen
http://geneg.net/resource/Des_Innern,"[('http://geneg.net/resource/Des_Inneren', 1)]",http://geneg.net/resource/Des_Inneren,Des_Inneren
http://geneg.net/resource/München/Berlin,"[('http://geneg.net/resource/München_Berlin', 1)]",http://geneg.net/resource/München_Berlin,München_Berlin
http://geneg.net/resource/Un_Sicherheitsrates,"[('http://geneg.net/resource/Us-Sicherheitsrates', 1)]",http://geneg.net/resource/Us-Sicherheitsrates,Us-Sicherheitsrates
http://geneg.net/resource/Eu-Freundliche,"[('http://geneg.net/resource/Eu-Freundlichen', 1)]",http://geneg.net/resource/Eu-Freundlichen,Eu-Freundlichen
http://geneg.net/resource/Europapolitisch,"[('http://geneg.net/resource/Europapolitische', 2)]",http://geneg.net/resource/Europapolitische,Europapolitische
http://geneg.net/resource/Lna-Streitkräfte,"[('http://geneg.net/resource/Lna-Streitkräften', 1)]",http://geneg.net/resource/Lna-Streitkräften,Lna-Streitkräften
http://geneg.net/resource/Linken-Politikerin,"[('http://geneg.net/resource/Linke-Politikerin', 1)]",http://geneg.net/resource/Linke-Politikerin,Linke-Politikerin
http://geneg.net/resource/Libysche_Nationalarmee,"[('http://geneg.net/resource/Libyschen_Nationalarmee', 1)]",http://geneg.net/resource/Libyschen_Nationalarmee,Libyschen_Nationalarmee
http://geneg.net/resource/Lübke-Mörder,"[('http://geneg.net/resource/Lübcke-Mörder', 2)]",http://geneg.net/resource/Lübcke-Mörder,Lübcke-Mörder
http://geneg.net/resource/Min_Jin_Lee,"[('http://geneg.net/resource/Min_Jin_Lees', 1)]",http://geneg.net/resource/Min_Jin_Lees,Min_Jin_Lees
http://geneg.net/resource/Bild-Artikel,"[('http://geneg.net/resource/Bild”-Artikel', 1)]",http://geneg.net/resource/Bild”-Artikel,Bild”-Artikel
http://geneg.net/resource/Dublin-Vereinbarung,"[('http://geneg.net/resource/Dublinvereinbarung', 1)]",http://geneg.net/resource/Dublinvereinbarung,Dublinvereinbarung
http://geneg.net/resource/Al-Daman-Brigaden,"[('http://geneg.net/resource/Al-Daman-Brigade', 1)]",http://geneg.net/resource/Al-Daman-Brigade,Al-Daman-Brigade
http://geneg.net/resource/Rammo-Clans,"[('http://geneg.net/resource/Rammo-Clan', 1)]",http://geneg.net/resource/Rammo-Clan,Rammo-Clan
http://geneg.net/resource/Großen_Teiches,"[('http://geneg.net/resource/Großen_Teichs', 1)]",http://geneg.net/resource/Großen_Teichs,Großen_Teichs
http://geneg.net/resource/Eu-Flüchtlingsdeals,"[('http://geneg.net/resource/Eu-Flüchtlingsdeal', 1)]",http://geneg.net/resource/Eu-Flüchtlingsdeal,Eu-Flüchtlingsdeal
http://geneg.net/resource/Charité_Facility_Managements,"[('http://geneg.net/resource/Charité_Facility_Management', 1)]",http://geneg.net/resource/Charité_Facility_Management,Charité_Facility_Management
http://geneg.net/resource/Marxistische_Jugend,"[('http://geneg.net/resource/Marxistischen_Jugend', 1)]",http://geneg.net/resource/Marxistischen_Jugend,Marxistischen_Jugend
http://geneg.net/resource/Norwegische_Flüchtlingsrat,"[('http://geneg.net/resource/Norwegischen_Flüchtlingsrat', 1)]",http://geneg.net/resource/Norwegischen_Flüchtlingsrat,Norwegischen_Flüchtlingsrat
http://geneg.net/resource/Linken-Bundestagsabgeordnete,"[('http://geneg.net/resource/Linke-Bundestagsabgeordneten', 2)]",http://geneg.net/resource/Linke-Bundestagsabgeordneten,Linke-Bundestagsabgeordneten
http://geneg.net/resource/Al-Kaida-Terrorist,"[('http://geneg.net/resource/Al-Kaida-Terroristen', 1)]",http://geneg.net/resource/Al-Kaida-Terroristen,Al-Kaida-Terroristen
http://geneg.net/resource/Clinton-Emails,"[('http://geneg.net/resource/Clinton-E-Mails', 1)]",http://geneg.net/resource/Clinton-E-Mails,Clinton-E-Mails
http://geneg.net/resource/James_'Jimmy'_Story,"[('http://geneg.net/resource/James_‘Jimmy’_Story', 1)]",http://geneg.net/resource/James_‘Jimmy’_Story,James_‘Jimmy’_Story
http://geneg.net/resource/Atlantikblock,"[('http://geneg.net/resource/Atlantikblocks', 1)]",http://geneg.net/resource/Atlantikblocks,Atlantikblocks
http://geneg.net/resource/Anti-Refugee_Club,"[('http://geneg.net/resource/Anti-Refugee-Club', 1)]",http://geneg.net/resource/Anti-Refugee-Club,Anti-Refugee-Club
http://geneg.net/resource/As-Sarradsch,"[('http://geneg.net/resource/As-Sarradschs', 1)]",http://geneg.net/resource/As-Sarradschs,As-Sarradschs
http://geneg.net/resource/Hammermans,"[('http://geneg.net/resource/Hammerman', 2)]",http://geneg.net/resource/Hammerman,Hammerman
http://geneg.net/resource/Eu-Innenkommissarin,"[('http://geneg.net/resource/Eu-Innnenkommissarin', 1)]",http://geneg.net/resource/Eu-Innnenkommissarin,Eu-Innnenkommissarin
http://geneg.net/resource/Jhu-Instituten,"[('http://geneg.net/resource/Jhu-Institute', 1)]",http://geneg.net/resource/Jhu-Institute,Jhu-Institute
http://geneg.net/resource/Bundeswehreinsätze,"[('http://geneg.net/resource/Bundeswehr-Einsätze', 1)]",http://geneg.net/resource/Bundeswehr-Einsätze,Bundeswehr-Einsätze
http://geneg.net/resource/Manifests,"[('http://geneg.net/resource/Manifestes', 1)]",http://geneg.net/resource/Manifestes,Manifestes
http://geneg.net/resource/Cdu/Csu/SPD/FDP/Grüne,"[('http://geneg.net/resource/Cdu/Csu/FDP/SPD/Grüne', 1)]",http://geneg.net/resource/Cdu/Csu/FDP/SPD/Grüne,Cdu/Csu/FDP/SPD/Grüne
http://geneg.net/resource/Hilalspor,"[('http://geneg.net/resource/Hilalspors', 1)]",http://geneg.net/resource/Hilalspors,Hilalspors
http://geneg.net/resource/Sächsische_Flüchtlingsrat,"[('http://geneg.net/resource/Sächsischen_Flüchtlingsrat', 1)]",http://geneg.net/resource/Sächsischen_Flüchtlingsrat,Sächsischen_Flüchtlingsrat
http://geneg.net/resource/Al-Qaida-Terroristen,"[('http://geneg.net/resource/Al-Kaida-Terroristen', 2)]",http://geneg.net/resource/Al-Kaida-Terroristen,Al-Kaida-Terroristen
http://geneg.net/resource/Johnson_&_Johnson,"[('http://geneg.net/resource/Johnson&johnson', 1)]",http://geneg.net/resource/Johnson&johnson,Johnson&johnson
http://geneg.net/resource/Cdu-Landesvorsitzende,"[('http://geneg.net/resource/Cdu-Landesvorsitzender', 1)]",http://geneg.net/resource/Cdu-Landesvorsitzender,Cdu-Landesvorsitzender
http://geneg.net/resource/Ahrar_Al-Sham,"[('http://geneg.net/resource/Ahrar_Al_Sham', 1)]",http://geneg.net/resource/Ahrar_Al_Sham,Ahrar_Al_Sham
http://geneg.net/resource/Un-Vertreter,"[('http://geneg.net/resource/Un-Vertretern', 1)]",http://geneg.net/resource/Un-Vertretern,Un-Vertretern
http://geneg.net/resource/Juan_Guido,"[('http://geneg.net/resource/Juan_Guaido', 1)]",http://geneg.net/resource/Juan_Guaido,Juan_Guaido
http://geneg.net/resource/Johannes_Stern,"[('http://geneg.net/resource/Stern_Johannes', 1)]",http://geneg.net/resource/Stern_Johannes,Stern_Johannes
http://geneg.net/resource/Europäische_Agentur_Für_Die_Sicherheit_Des_Seeverkehrs,"[('http://geneg.net/resource/Europäischen_Agentur_Für_Die_Sicherheit_Des_Seeverkehrs', 1)]",http://geneg.net/resource/Europäischen_Agentur_Für_Die_Sicherheit_Des_Seeverkehrs,Europäischen_Agentur_Für_Die_Sicherheit_Des_Seeverkehrs
http://geneg.net/resource/Libyen-Konflikt,"[('http://geneg.net/resource/Libyen-Konflikts', 2)]",http://geneg.net/resource/Libyen-Konflikts,Libyen-Konflikts
http://geneg.net/resource/Unionswählern,"[('http://geneg.net/resource/Unionswähler', 3)]",http://geneg.net/resource/Unionswähler,Unionswähler
http://geneg.net/resource/Bundestagsfraktionschefs,"[('http://geneg.net/resource/Bundestags-Fraktionschef', 3)]",http://geneg.net/resource/Bundestags-Fraktionschef,Bundestags-Fraktionschef
http://geneg.net/resource/Europarlament,"[('http://geneg.net/resource/Europarlaments', 1)]",http://geneg.net/resource/Europarlaments,Europarlaments
http://geneg.net/resource/Nord_Stream_2,"[('http://geneg.net/resource/Nord_Stream-2', 3)]",http://geneg.net/resource/Nord_Stream-2,Nord_Stream-2
http://geneg.net/resource/Pegida-Demonstranten,"[('http://geneg.net/resource/Pegida-Demonstrant', 1)]",http://geneg.net/resource/Pegida-Demonstrant,Pegida-Demonstrant
http://geneg.net/resource/Uno-Bericht,"[('http://geneg.net/resource/Un-Bericht', 1)]",http://geneg.net/resource/Un-Bericht,Un-Bericht
http://geneg.net/resource/Europafreundlicher,"[('http://geneg.net/resource/Europafreundliche', 2)]",http://geneg.net/resource/Europafreundliche,Europafreundliche
http://geneg.net/resource/Britisch_Virgin_Islands,"[('http://geneg.net/resource/British_Virgin_Islands', 1)]",http://geneg.net/resource/British_Virgin_Islands,British_Virgin_Islands
http://geneg.net/resource/Niederladen,"[('http://geneg.net/resource/Niederlanden', 1)]",http://geneg.net/resource/Niederlanden,Niederlanden
http://geneg.net/resource/Nato-Partner,"[('http://geneg.net/resource/Nato-Partners', 1)]",http://geneg.net/resource/Nato-Partners,Nato-Partners
http://geneg.net/resource/Brexit-Abkommens,"[('http://geneg.net/resource/Brexit-Abkommen', 1)]",http://geneg.net/resource/Brexit-Abkommen,Brexit-Abkommen
http://geneg.net/resource/Compact-Magazin,"[('http://geneg.net/resource/Compact-Magazine', 1)]",http://geneg.net/resource/Compact-Magazine,Compact-Magazine
http://geneg.net/resource/Bleiburger_Ehrenzug,"[('http://geneg.net/resource/Bleiburger_Ehrenzugs', 1)]",http://geneg.net/resource/Bleiburger_Ehrenzugs,Bleiburger_Ehrenzugs
http://geneg.net/resource/Us-Gesundheitssystem,"[('http://geneg.net/resource/Us-Gesundheits-System', 1)]",http://geneg.net/resource/Us-Gesundheits-System,Us-Gesundheits-System
http://geneg.net/resource/Cia-Mitarbeiter,"[('http://geneg.net/resource/Cia-Mitarbeiters', 1)]",http://geneg.net/resource/Cia-Mitarbeiters,Cia-Mitarbeiters
http://geneg.net/resource/Cdu_Csu,"[('http://geneg.net/resource/Cdu/_Csu', 1)]",http://geneg.net/resource/Cdu/_Csu,Cdu/_Csu
http://geneg.net/resource/Nato-Bombardements,"[('http://geneg.net/resource/Nato-Bombardement', 1)]",http://geneg.net/resource/Nato-Bombardement,Nato-Bombardement
http://geneg.net/resource/Us-System,"[('http://geneg.net/resource/Us-Systems', 1)]",http://geneg.net/resource/Us-Systems,Us-Systems
http://geneg.net/resource/Uno-Umweltkonferenz,"[('http://geneg.net/resource/Un-Umweltkonferenz', 1)]",http://geneg.net/resource/Un-Umweltkonferenz,Un-Umweltkonferenz
http://geneg.net/resource/Abboud_Sweids,"[('http://geneg.net/resource/Abboud_Sweid', 1)]",http://geneg.net/resource/Abboud_Sweid,Abboud_Sweid
http://geneg.net/resource/Anti-Merkel-Demonstrationen,"[('http://geneg.net/resource/Anti-Merkel-Demonstration', 1)]",http://geneg.net/resource/Anti-Merkel-Demonstration,Anti-Merkel-Demonstration
http://geneg.net/resource/Heba_Y_Amins,"[('http://geneg.net/resource/Heba_Y_Amin', 1)]",http://geneg.net/resource/Heba_Y_Amin,Heba_Y_Amin
http://geneg.net/resource/Bilal_Ben_Ammar,"[('http://geneg.net/resource/Bilal_ben_ammar', 1)]",http://geneg.net/resource/Bilal_ben_ammar,Bilal_ben_ammar
http://geneg.net/resource/Eurorettung,"[('http://geneg.net/resource/Euro-Rettung', 2)]",http://geneg.net/resource/Euro-Rettung,Euro-Rettung
http://geneg.net/resource/Twitter-Attacken,"[('http://geneg.net/resource/Twitter-Attacke', 1)]",http://geneg.net/resource/Twitter-Attacke,Twitter-Attacke
http://geneg.net/resource/Twitteraccount,"[('http://geneg.net/resource/Twitteraccounts', 1)]",http://geneg.net/resource/Twitteraccounts,Twitteraccounts
http://geneg.net/resource/Von_Wagners,"[('http://geneg.net/resource/Von_Wagner', 1)]",http://geneg.net/resource/Von_Wagner,Von_Wagner
http://geneg.net/resource/Unionskollegen,"[('http://geneg.net/resource/Unionskollege', 1)]",http://geneg.net/resource/Unionskollege,Unionskollege
http://geneg.net/resource/Haiat_Tahrir_Al-Scham,"[('http://geneg.net/resource/Hayat_Tahrir_Al-Scham', 4)]",http://geneg.net/resource/Hayat_Tahrir_Al-Scham,Hayat_Tahrir_Al-Scham
http://geneg.net/resource/Csu-Mitglieder,"[('http://geneg.net/resource/Csu-Mitgliedern', 1)]",http://geneg.net/resource/Csu-Mitgliedern,Csu-Mitgliedern
http://geneg.net/resource/Afd-Mitglieder,"[('http://geneg.net/resource/Afd-Mitgliedern', 1)]",http://geneg.net/resource/Afd-Mitgliedern,Afd-Mitgliedern
http://geneg.net/resource/Ku‘damm,"[('http://geneg.net/resource/Ku_́damm', 1)]",http://geneg.net/resource/Ku_́damm,Ku_́damm
http://geneg.net/resource/Nahost-Experte,"[('http://geneg.net/resource/Nahost-Experten', 1)]",http://geneg.net/resource/Nahost-Experten,Nahost-Experten
http://geneg.net/resource/Green-Deal,"[('http://geneg.net/resource/Green_Deal', 1)]",http://geneg.net/resource/Green_Deal,Green_Deal
http://geneg.net/resource/Ein_Europa_Für_Alle-Deine_Stimme_Gegen_Nationalismus,"[('http://geneg.net/resource/Ein_Europa_Für_Alle_Deine_Stimme_Gegen_Den_Nationalismus', 1)]",http://geneg.net/resource/Ein_Europa_Für_Alle_Deine_Stimme_Gegen_Den_Nationalismus,Ein_Europa_Für_Alle_Deine_Stimme_Gegen_Den_Nationalismus
http://geneg.net/resource/Nato-Angriffe,"[('http://geneg.net/resource/Nato-Angriffen', 1)]",http://geneg.net/resource/Nato-Angriffen,Nato-Angriffen
http://geneg.net/resource/Us-Programms,"[('http://geneg.net/resource/Us-Programm', 1)]",http://geneg.net/resource/Us-Programm,Us-Programm
http://geneg.net/resource/Afd-Landtagsabgeordneten,"[('http://geneg.net/resource/Afd-Landtagsabgeordnete', 2)]",http://geneg.net/resource/Afd-Landtagsabgeordnete,Afd-Landtagsabgeordnete
http://geneg.net/resource/Holocaust-Gedenkens,"[('http://geneg.net/resource/Holocaust-Gedenken', 1)]",http://geneg.net/resource/Holocaust-Gedenken,Holocaust-Gedenken
http://geneg.net/resource/Us-Boschafter,"[('http://geneg.net/resource/Us-Botschafter', 3)]",http://geneg.net/resource/Us-Botschafter,Us-Botschafter
http://geneg.net/resource/Lka-Beamte,"[('http://geneg.net/resource/Lka-Beamter', 1)]",http://geneg.net/resource/Lka-Beamter,Lka-Beamter
http://geneg.net/resource/Neue_deutsche_organisationen,"[('http://geneg.net/resource/Neue_Deutsche_Organisationen', 3)]",http://geneg.net/resource/Neue_Deutsche_Organisationen,Neue_Deutsche_Organisationen
http://geneg.net/resource/De_Beauvoirs,"[('http://geneg.net/resource/De_Beauvoir', 1)]",http://geneg.net/resource/De_Beauvoir,De_Beauvoir
http://geneg.net/resource/Corona-Hilfe,"[('http://geneg.net/resource/Corona-Hilfen', 1)]",http://geneg.net/resource/Corona-Hilfen,Corona-Hilfen
http://geneg.net/resource/Europaskeptizismus,"[('http://geneg.net/resource/Europa-Skeptizismus', 1)]",http://geneg.net/resource/Europa-Skeptizismus,Europa-Skeptizismus
http://geneg.net/resource/Uno-Welternährungsprogramm,"[('http://geneg.net/resource/Un-Welternährungsprogramms', 1)]",http://geneg.net/resource/Un-Welternährungsprogramms,Un-Welternährungsprogramms
http://geneg.net/resource/Patricia_Kalchschmidt,"[('http://geneg.net/resource/Patrizia_Kalchschmidt', 1)]",http://geneg.net/resource/Patrizia_Kalchschmidt,Patrizia_Kalchschmidt
http://geneg.net/resource/Böhmermann,"[('http://geneg.net/resource/Böhmermanns', 1)]",http://geneg.net/resource/Böhmermanns,Böhmermanns
http://geneg.net/resource/Syrien-Konflikt,"[('http://geneg.net/resource/Syrien-Konflikts', 1)]",http://geneg.net/resource/Syrien-Konflikts,Syrien-Konflikts
http://geneg.net/resource/Bild-Kolumnen,"[('http://geneg.net/resource/Bild-Kolumne', 1)]",http://geneg.net/resource/Bild-Kolumne,Bild-Kolumne
http://geneg.net/resource/Spö-Chefin,"[('http://geneg.net/resource/SPD-Chefin', 1)]",http://geneg.net/resource/SPD-Chefin,SPD-Chefin
http://geneg.net/resource/Langemanns,"[('http://geneg.net/resource/Langemann', 1)]",http://geneg.net/resource/Langemann,Langemann
http://geneg.net/resource/Luksic_Craigs,"[('http://geneg.net/resource/Luksic_Craig', 1)]",http://geneg.net/resource/Luksic_Craig,Luksic_Craig
http://geneg.net/resource/Sarradschs,"[('http://geneg.net/resource/Sarradsch', 2)]",http://geneg.net/resource/Sarradsch,Sarradsch
http://geneg.net/resource/Spionage_Act,"[('http://geneg.net/resource/Espionage_Act', 1)]",http://geneg.net/resource/Espionage_Act,Espionage_Act
http://geneg.net/resource/La_Franceinsoumise,"[('http://geneg.net/resource/La_France_Insoumise', 1)]",http://geneg.net/resource/La_France_Insoumise,La_France_Insoumise
http://geneg.net/resource/Museum_Für_Toleranz,"[('http://geneg.net/resource/Museums_Für_Toleranz', 1)]",http://geneg.net/resource/Museums_Für_Toleranz,Museums_Für_Toleranz
http://geneg.net/resource/Fünf_Sterne_Bewegung,"[('http://geneg.net/resource/Fünf-Sterne_Bewegung', 1)]",http://geneg.net/resource/Fünf-Sterne_Bewegung,Fünf-Sterne_Bewegung
http://geneg.net/resource/Report_München,"[('http://geneg.net/resource/Report-München', 1)]",http://geneg.net/resource/Report-München,Report-München
http://geneg.net/resource/Ost-Ghutas,"[('http://geneg.net/resource/Ost-Ghoutas', 2)]",http://geneg.net/resource/Ost-Ghoutas,Ost-Ghoutas
http://geneg.net/resource/Al-Kaida,"[('http://geneg.net/resource/Al_Kaida', 1)]",http://geneg.net/resource/Al_Kaida,Al_Kaida
http://geneg.net/resource/Bamf-Skandal,"[('http://geneg.net/resource/Skandal-Bamf', 1)]",http://geneg.net/resource/Skandal-Bamf,Skandal-Bamf
http://geneg.net/resource/Griechenland_Türkei,"[('http://geneg.net/resource/Türkei_Griechenland', 3)]",http://geneg.net/resource/Türkei_Griechenland,Türkei_Griechenland
http://geneg.net/resource/Bayerischen_Flüchtlingsrats,"[('http://geneg.net/resource/Bayerischen_Flüchtlingsrates', 1)]",http://geneg.net/resource/Bayerischen_Flüchtlingsrates,Bayerischen_Flüchtlingsrates
http://geneg.net/resource/Tagesschau'-Sprecherin,"[('http://geneg.net/resource/Tagesschau-Sprecherin', 1)]",http://geneg.net/resource/Tagesschau-Sprecherin,Tagesschau-Sprecherin
http://geneg.net/resource/Abu_Bakr_Al-Bagdadi,"[('http://geneg.net/resource/Abu_Bakr_Al_Baghdadi', 1)]",http://geneg.net/resource/Abu_Bakr_Al_Baghdadi,Abu_Bakr_Al_Baghdadi
http://geneg.net/resource/Bundeswehr-Journal,"[('http://geneg.net/resource/Bundeswehrjournal', 1)]",http://geneg.net/resource/Bundeswehrjournal,Bundeswehrjournal
http://geneg.net/resource/Fridays-for-Future-Demonstrationen,"[('http://geneg.net/resource/Fridays_for_Future-Demonstrationen', 1)]",http://geneg.net/resource/Fridays_for_Future-Demonstrationen,Fridays_for_Future-Demonstrationen
http://geneg.net/resource/Nato-Kriegs,"[('http://geneg.net/resource/Nato-Krieg', 3)]",http://geneg.net/resource/Nato-Krieg,Nato-Krieg
http://geneg.net/resource/Welt_Online,"[('http://geneg.net/resource/Welt.online', 1)]",http://geneg.net/resource/Welt.online,Welt.online
http://geneg.net/resource/Naturfreunde_Berlin,"[('http://geneg.net/resource/Naturfreunden_Berlin', 1)]",http://geneg.net/resource/Naturfreunden_Berlin,Naturfreunden_Berlin
http://geneg.net/resource/Kurdengebiet,"[('http://geneg.net/resource/Kurdengebiete', 2)]",http://geneg.net/resource/Kurdengebiete,Kurdengebiete
http://geneg.net/resource/SPD-Bürgermeister,"[('http://geneg.net/resource/SPD-Bürgermeisters', 1)]",http://geneg.net/resource/SPD-Bürgermeisters,SPD-Bürgermeisters
http://geneg.net/resource/Verhindernhttps_//Libyareviewcom/_P=5649,"[('http://geneg.net/resource/Verhindernhttps_//Libyareviewcom/_P=5917', 1)]",http://geneg.net/resource/Verhindernhttps_//Libyareviewcom/_P=5917,Verhindernhttps_//Libyareviewcom/_P=5917
http://geneg.net/resource/SPD-Landesvorstand,"[('http://geneg.net/resource/SPD-Landesvorstands', 1)]",http://geneg.net/resource/SPD-Landesvorstands,SPD-Landesvorstands
http://geneg.net/resource/Corona-Demo,"[('http://geneg.net/resource/Corona-Demos', 1)]",http://geneg.net/resource/Corona-Demos,Corona-Demos
http://geneg.net/resource/Afd-Vorsitzender,"[('http://geneg.net/resource/Afd-Vorsitzende', 2)]",http://geneg.net/resource/Afd-Vorsitzende,Afd-Vorsitzende
http://geneg.net/resource/Us-Magazin,"[('http://geneg.net/resource/Us-Magazins', 1)]",http://geneg.net/resource/Us-Magazins,Us-Magazins
http://geneg.net/resource/Formen_Bürgerliche_Herrschaft,"[('http://geneg.net/resource/Formen_Bürgerlicher_Herrschaft', 1)]",http://geneg.net/resource/Formen_Bürgerlicher_Herrschaft,Formen_Bürgerlicher_Herrschaft
http://geneg.net/resource/Kp-Libanon,"[('http://geneg.net/resource/Kp_Libanon', 1)]",http://geneg.net/resource/Kp_Libanon,Kp_Libanon
http://geneg.net/resource/Reporters_Sans_Frontières,"[('http://geneg.net/resource/Reporter_Sans_Frontières', 1)]",http://geneg.net/resource/Reporter_Sans_Frontières,Reporter_Sans_Frontières
http://geneg.net/resource/Manfred_Webers,"[('http://geneg.net/resource/Manfred_weber', 3)]",http://geneg.net/resource/Manfred_weber,Manfred_weber
http://geneg.net/resource/Münstersche_Zeitung,"[('http://geneg.net/resource/Münsterscher_Zeitung', 1)]",http://geneg.net/resource/Münsterscher_Zeitung,Münsterscher_Zeitung
http://geneg.net/resource/Cinzia_Arruzza,"[('http://geneg.net/resource/Cinzia_Arruza', 1)]",http://geneg.net/resource/Cinzia_Arruza,Cinzia_Arruza
